time,input,output
883.0,679.0,778.3642363978388
884.0,679.0,766.5231772983791
885.0,678.0,756.8923829737844
886.0,678.0,780.6692872303383
887.0,678.0,762.0019654227538
888.0,679.0,778.7514740670654
889.0,678.0,766.563605550299
890.0,679.0,757.6727041627242
891.0,679.0,780.2545281220432
892.0,679.0,760.6908960915324
893.0,677.0,777.5181720686493
894.0,677.0,765.138629051487
895.0,677.0,755.8539717886152
896.0,680.0,779.1404788414615
897.0,679.0,760.8553591310961
898.0,677.0,777.641519348322
899.0,677.0,765.2311395112415
900.0,677.0,756.6733546334311
901.0,677.0,779.5050159750733
902.0,677.0,760.3787619813049
903.0,678.0,777.5340714859788
904.0,678.0,765.4005536144841
905.0,677.0,757.0504152108631
906.0,680.0,779.2878114081473
907.0,678.0,760.2158585561104
908.0,678.0,777.4118939170828
909.0,678.0,764.308920437812
910.0,678.0,756.481690328359
911.0,677.0,778.1112677462693
912.0,677.0,759.333450809702
913.0,678.0,777.0000881072765
914.0,679.0,764.0000660804574
915.0,679.0,756.2500495603431
916.0,677.0,777.9375371702573
917.0,678.0,759.203152877693
918.0,678.0,776.6523646582698
919.0,678.0,763.9892734937023
920.0,679.0,756.4919551202768
921.0,679.0,778.3689663402076
922.0,678.0,760.0267247551558
923.0,677.0,777.7700435663669
924.0,678.0,764.5775326747752
925.0,678.0,756.9331495060813
926.0,678.0,778.449862129561
927.0,679.0,760.0873965971707
928.0,678.0,777.8155474478781
929.0,678.0,764.3616605859086
930.0,678.0,755.7712454394314
931.0,680.0,777.5784340795735
932.0,680.0,758.9338255596801
933.0,677.0,777.20036916976
934.0,681.0,763.65027687732
935.0,679.0,753.7377076579901
936.0,680.0,775.5532807434926
937.0,680.0,756.6649605576195
938.0,679.0,775.2487204182146
939.0,678.0,762.186540313661
940.0,677.0,755.3899052352458
941.0,676.0,775.7924289264344
942.0,679.0,756.3443216948258
943.0,677.0,774.5082412711193
944.0,677.0,760.8811809533395
945.0,678.0,754.1608857150046
946.0,677.0,774.8706642862535
947.0,677.0,756.6529982146901
948.0,678.0,774.9897486610175
949.0,677.0,761.7423114957631
950.0,678.0,754.8067336218223
951.0,679.0,775.1050502163667
952.0,679.0,756.5787876622751
953.0,677.0,775.4340907467063
954.0,678.0,762.0755680600297
955.0,678.0,755.3066760450223
956.0,677.0,775.2300070337667
957.0,678.0,755.672505275325
958.0,678.0,774.2543789564937
959.0,678.0,760.1907842173703
960.0,678.0,753.1430881630276
961.0,675.0,773.1073161222707
962.0,677.0,754.330487091703
963.0,678.0,772.9978653187773
964.0,677.0,759.248398989083
965.0,678.0,752.6862992418122
966.0,679.0,772.5147244313591
967.0,680.0,753.8860433235193
968.0,677.0,772.6645324926394
969.0,677.0,758.7483993694796
970.0,678.0,752.3112995271097
971.0,678.0,772.2334746453323
972.0,678.0,753.4251059839992
973.0,678.0,772.5688294879994
974.0,678.0,759.4266221159996
975.0,678.0,753.3199665869997
976.0,678.0,772.7399749402498
977.0,677.0,753.8049812051873
978.0,677.0,772.8537359038905
979.0,677.0,759.6403019279179
980.0,678.0,753.4802264459385
981.0,678.0,772.3601698344538
982.0,679.0,753.7701273758404
983.0,678.0,773.3275955318803
984.0,677.0,759.2456966489102
985.0,678.0,753.1842724866826
986.0,678.0,772.3882043650119
987.0,678.0,753.7911532737589
988.0,678.0,773.5933649553192
989.0,677.0,758.9450237164895
990.0,678.0,752.4587677873672
991.0,678.0,771.3440758405254
992.0,679.0,752.7580568803941
993.0,678.0,772.3185426602955
994.0,676.0,758.4889069952217
995.0,679.0,752.6166802464163
996.0,679.0,771.2125101848122
997.0,678.0,752.4093826386091
998.0,678.0,772.0570369789568
999.0,677.0,757.2927777342177
1000.0,1363.0,829.7195833006633
1001.0,1364.0,923.0396874754974
1002.0,1364.0,966.7797656066231
1003.0,1364.0,1035.0848242049674
1004.0,1363.0,1058.3136181537257
1005.0,1364.0,1081.9852136152942
1006.0,1363.0,1124.2389102114707
1007.0,1363.0,1124.1791826586032
1008.0,1364.0,1156.3843869939524
1009.0,1364.0,1153.2882902454644
1010.0,1364.0,1155.7162176840984
1011.0,1363.0,1179.5371632630738
1012.0,1365.0,1166.9028724473053
1013.0,1363.0,1189.927154335479
1014.0,1364.0,1179.6953657516092
1015.0,1363.0,1177.0215243137068
1016.0,1363.0,1197.5161432352802
1017.0,1364.0,1181.8871074264603
1018.0,1364.0,1204.165330569845
1019.0,1363.0,1193.1239979273837
1020.0,1365.0,1189.842998445538
1021.0,1362.0,1209.8822488341534
1022.0,1365.0,1194.661686625615
1023.0,1363.0,1215.996264969211
1024.0,1362.0,1204.2471987269082
1025.0,1365.0,1199.6853990451812
1026.0,1363.0,1217.264049283886
1027.0,1363.0,1198.9480369629146
1028.0,1363.0,1218.711027722186
1029.0,1363.0,1203.5332707916396
1030.0,1364.0,1197.6499530937297
1031.0,1363.0,1214.7374648202972
1032.0,1362.0,1196.303098615223
1033.0,1363.0,1215.7273239614174
1034.0,1363.0,1201.2954929710631
1035.0,1365.0,1195.4716197282974
1036.0,1365.0,1212.853714796223
1037.0,1362.0,1195.640286097167
1038.0,1366.0,1217.4802145728754
1039.0,1363.0,1202.8601609296566
1040.0,1363.0,1197.1451206972424
1041.0,1363.0,1212.6088405229318
1042.0,1364.0,1194.2066303921988
1043.0,1362.0,1214.9049727941492
1044.0,1364.0,1200.928729595612
1045.0,1363.0,1195.946547196709
1046.0,1364.0,1212.2099103975318
1047.0,1365.0,1193.6574327981489
1048.0,1363.0,1213.9930745986117
1049.0,1364.0,1199.4948059489589
1050.0,1363.0,1194.6211044617191
1051.0,1364.0,1210.7158283462893
1052.0,1363.0,1194.286871259717
1053.0,1365.0,1215.7151534447876
1054.0,1363.0,1202.5363650835907
1055.0,1364.0,1198.902273812693
1056.0,1363.0,1215.6767053595197
1057.0,1363.0,1199.0075290196398
1058.0,1364.0,1220.5056467647298
1059.0,1364.0,1207.3792350735473
1060.0,1363.0,1203.5344263051604
1061.0,1364.0,1219.1508197288704
1062.0,1362.0,1200.8631147966528
1063.0,1362.0,1221.8973360974896
1064.0,1363.0,1207.4230020731172
1065.0,1364.0,1202.8172515548379
1066.0,1364.0,1218.3629386661285
1067.0,1364.0,1203.0222039995963
1068.0,1365.0,1225.5166529996973
1069.0,1363.0,1213.137489749773
1070.0,1362.0,1210.6031173123297
1071.0,1364.0,1226.4523379842472
1072.0,1360.0,1208.5892534881855
1073.0,1362.0,1229.191940116139
1074.0,1364.0,1214.1439550871041
1075.0,1365.0,1209.3579663153282
1076.0,1363.0,1223.768474736496
1077.0,1364.0,1206.326356052372
1078.0,1364.0,1228.494767039279
1079.0,1365.0,1213.121075279459
1080.0,1365.0,1209.8408064595942
1081.0,1364.0,1225.3806048446957
1082.0,1364.0,1209.2854536335217
1083.0,1363.0,1232.2140902251413
1084.0,1364.0,1217.910567668856
1085.0,1363.0,1214.432925751642
1086.0,1363.0,1228.3246943137315
1087.0,1364.0,1211.9935207352987
1088.0,1364.0,1234.745140551474
1089.0,1365.0,1219.5588554136054
1090.0,1364.0,1216.169141560204
1091.0,1364.0,1231.3768561701531
1092.0,1363.0,1215.032642127615
1093.0,1363.0,1236.5244815957112
1094.0,1365.0,1221.1433611967834
1095.0,1365.0,1216.6075208975876
1096.0,1363.0,1229.4556406731908
1097.0,1362.0,1212.0917305048931
1098.0,1364.0,1233.3187978786698
1099.0,1364.0,1216.7390984090023
1100.0,1364.0,1211.8043238067517
1101.0,1366.0,1223.3532428550639
1102.0,1363.0,1205.7649321412978
1103.0,1364.0,1228.5736991059734
1104.0,1363.0,1214.1802743294802
1105.0,1365.0,1211.1352057471101
1106.0,1362.0,1224.1014043103326
1107.0,1365.0,1207.0760532327495
1108.0,1362.0,1230.307039924562
1109.0,1365.0,1216.9802799434215
1110.0,1365.0,1214.235209957566
1111.0,1363.0,1227.4264074681746
1112.0,1362.0,1211.819805601131
1113.0,1364.0,1235.1148542008482
1114.0,1362.0,1220.586140650636
1115.0,1363.0,1217.1896054879771
1116.0,1363.0,1229.6422041159828
1117.0,1363.0,1213.231653086987
1118.0,1364.0,1236.4237398152404
1119.0,1364.0,1222.3178048614304
1120.0,1363.0,1219.988353646073
1121.0,1364.0,1232.7412652345547
1122.0,1365.0,1216.305948925916
1123.0,1363.0,1239.229461694437
1124.0,1363.0,1224.1720962708278
1125.0,1363.0,1220.6290722031208
1126.0,1364.0,1234.4718041523406
1127.0,1363.0,1219.6038531142553
1128.0,1364.0,1242.2028898356916
1129.0,1364.0,1226.4021673767688
1130.0,1362.0,1222.8016255325765
1131.0,1363.0,1233.6012191494324
1132.0,1363.0,1217.4509143620744
1133.0,1363.0,1240.3381857715558
1134.0,1365.0,1225.2536393286668
1135.0,1363.0,1221.9402294965003
1136.0,1363.0,1233.4551721223752
1137.0,1365.0,1216.5913790917814
1138.0,1364.0,1239.193534318836
1139.0,1365.0,1222.895150739127
1140.0,1364.0,1219.4213630543454
1141.0,1364.0,1231.316022290759
1142.0,1364.0,1215.9870167180693
1143.0,1363.0,1239.990262538552
1144.0,1362.0,1225.492696903914
1145.0,1363.0,1222.6195226779355
1146.0,1365.0,1233.9646420084516
1147.0,1365.0,1218.4734815063387
1148.0,1362.0,1241.855111129754
1149.0,1364.0,1226.6413333473156
1150.0,1362.0,1224.2310000104867
1151.0,1365.0,1236.4232500078651
1152.0,1364.0,1220.0674375058989
1153.0,1364.0,1243.5505781294241
1154.0,1366.0,1229.412933597068
1155.0,1365.0,1226.809700197801
1156.0,1364.0,1237.6072751483507
1157.0,1363.0,1221.205456361263
1158.0,1363.0,1244.6540922709473
1159.0,1364.0,1231.4905692032105
1160.0,1362.0,1229.6179269024078
1161.0,1364.0,1239.4634451768059
1162.0,1363.0,1223.8475838826043
1163.0,1364.0,1247.6356879119533
1164.0,1366.0,1233.226765933965
1165.0,1365.0,1230.4200744504737
1166.0,1363.0,1239.3150558378552
1167.0,1364.0,1222.7362918783915
1168.0,1363.0,1246.8022189087937
1169.0,1364.0,1232.6016641815954
1170.0,1365.0,1230.7012481361967
1171.0,1363.0,1240.0259361021476
1172.0,1363.0,1223.0194520766108
1173.0,1363.0,1245.7645890574581
1174.0,1363.0,1229.5734417930935
1175.0,1363.0,1228.18008134482
1176.0,1363.0,1237.6350610086151
1177.0,1363.0,1222.2262957564612
1178.0,1363.0,1245.9197218173458
1179.0,1364.0,1229.9397913630094
1180.0,1364.0,1228.204843522257
1181.0,1364.0,1239.4036326416929
1182.0,1366.0,1225.0527244812697
1183.0,1363.0,1249.7895433609524
1184.0,1364.0,1233.8421575207144
1185.0,1364.0,1230.881618140536
1186.0,1361.0,1240.9112136054018
1187.0,1363.0,1226.1834102040514
1188.0,1365.0,1250.6375576530386
1189.0,1363.0,1236.7281682397788
1190.0,1362.0,1235.0461261798341
1191.0,1361.0,1244.0345946348757
1192.0,1364.0,1228.525945976157
1193.0,1365.0,1253.1444594821178
1194.0,1364.0,1237.3583446115883
1195.0,1364.0,1235.7687584586913
1196.0,1362.0,1244.3265688440185
1197.0,1364.0,1228.9949266330138
1198.0,1363.0,1252.9961949747603
1199.0,1367.0,1238.4971462310702
1200.0,1365.0,1236.1228596733026
1201.0,1364.0,1244.342144754977
1202.0,1362.0,1229.2566085662327
1203.0,1362.0,1253.4424564246744
1204.0,1363.0,1237.5818423185058
1205.0,1362.0,1234.9363817388794
1206.0,1363.0,1243.4522863041595
1207.0,1365.0,1227.8392147281197
1208.0,1365.0,1252.62941104609
1209.0,1364.0,1238.4720582845675
1210.0,1364.0,1237.6040437134257
1211.0,1364.0,1245.9530327850694
1212.0,1365.0,1231.464774588802
1213.0,1365.0,1255.3485809416015
1214.0,1366.0,1239.2614357062012
1215.0,1364.0,1236.6960767796509
1216.0,1364.0,1244.2720575847381
1217.0,1363.0,1227.7040431885537
1218.0,1363.0,1251.0280323914153
1219.0,1363.0,1233.0210242935614
1220.0,1363.0,1230.7657682201711
1221.0,1365.0,1237.3243261651282
1222.0,1362.0,1222.2432446238463
1223.0,1363.0,1247.4324334678847
1224.0,1364.0,1232.8243251009135
1225.0,1363.0,1231.618243825685
1226.0,1362.0,1240.7136828692637
1227.0,1365.0,1227.5352621519478
1228.0,1365.0,1254.4014466139608
1229.0,1364.0,1239.3010849604707
1230.0,1365.0,1237.225813720353
1231.0,1363.0,1244.9193602902646
1232.0,1364.0,1229.6895202176984
1233.0,1365.0,1254.7671401632738
1234.0,1365.0,1239.3253551224552
1235.0,1364.0,1237.7440163418414
1236.0,1364.0,1244.058012256381
1237.0,1363.0,1229.293509192286
1238.0,1362.0,1254.2201318942143
1239.0,1366.0,1236.9150989206607
1240.0,1364.0,1234.9363241904955
1241.0,1364.0,1241.4522431428716
1242.0,1365.0,1225.8391823571537
1243.0,1363.0,1250.8793867678653
1244.0,1365.0,1235.409540075899
1245.0,1365.0,1234.5571550569243
1246.0,1364.0,1241.4178662926934
1247.0,1364.0,1227.56339971952
1248.0,1363.0,1252.92254978964
1249.0,1363.0,1236.94191234223
1250.0,1363.0,1236.4564342566723
1251.0,1365.0,1241.8423256925043
1252.0,1363.0,1226.8817442693783
1253.0,1364.0,1251.9113082020338
1254.0,1364.0,1236.6834811515253
1255.0,1363.0,1235.7626108636439
1256.0,1363.0,1240.8219581477329
1257.0,1364.0,1224.1164686107995
1258.0,1364.0,1248.0873514580996
1259.0,1365.0,1232.0655135935747
1260.0,1361.0,1230.299135195181
1261.0,1362.0,1233.7243513963858
1262.0,1364.0,1218.5432635472894
1263.0,1364.0,1244.657447660467
1264.0,1364.0,1230.24308574535
1265.0,1365.0,1231.4323143090126
1266.0,1364.0,1237.5742357317595
1267.0,1364.0,1223.1806767988196
1268.0,1363.0,1248.6355075991146
1269.0,1364.0,1233.226630699336
1270.0,1365.0,1232.669973024502
1271.0,1364.0,1236.7524797683766
1272.0,1364.0,1222.3143598262825
1273.0,1365.0,1249.485769869712
1274.0,1365.0,1235.3643274022838
1275.0,1363.0,1235.523245551713
1276.0,1362.0,1240.3924341637849
1277.0,1364.0,1225.7943256228386
1278.0,1366.0,1250.8457442171289
1279.0,1363.0,1234.3843081628465
1280.0,1364.0,1234.538231122135
1281.0,1363.0,1238.6536733416012
1282.0,1362.0,1223.4902550062009
1283.0,1365.0,1250.1176912546507
1284.0,1364.0,1233.838268440988
1285.0,1365.0,1234.128701330741
1286.0,1363.0,1236.5965259980558
1287.0,1366.0,1221.1973944985418
1288.0,1361.0,1247.3980458739063
1289.0,1364.0,1231.2985344054298
1290.0,1363.0,1232.2239008040724
1291.0,1363.0,1236.4179256030543
1292.0,1364.0,1222.3134442022906
1293.0,1365.0,1249.9850831517178
1294.0,1364.0,1234.9888123637884
1295.0,1361.0,1235.4916092728413
1296.0,1363.0,1239.3687069546309
1297.0,1364.0,1226.0265302159733
1298.0,1363.0,1254.26989766198
1299.0,1363.0,1239.202423246485
1300.0,1364.0,1239.901817434864
1301.0,1362.0,1242.426363076148
1302.0,1363.0,1227.569772307111
1303.0,1364.0,1253.9273292303333
1304.0,1365.0,1239.19549692275
1305.0,1365.0,1240.3966226920625
1306.0,1362.0,1243.297467019047
1307.0,1364.0,1228.2231002642852
1308.0,1363.0,1254.9173251982138
1309.0,1364.0,1238.9379938986604
1310.0,1364.0,1239.7034954239953
1311.0,1362.0,1241.7776215679964
1312.0,1365.0,1226.8332161759972
1313.0,1365.0,1252.874912131998
1314.0,1364.0,1236.4061840989984
1315.0,1365.0,1236.554638074249
1316.0,1364.0,1238.9159785556867
1317.0,1365.0,1223.686983916765
1318.0,1361.0,1249.7652379375738
1319.0,1363.0,1232.8239284531803
1320.0,1364.0,1234.6179463398853
1321.0,1365.0,1237.4634597549139
1322.0,1365.0,1224.8475948161854
1323.0,1365.0,1252.6356961121392
1324.0,1363.0,1237.7267720841044
1325.0,1363.0,1239.5450790630782
1326.0,1363.0,1241.9088092973086
1327.0,1363.0,1228.4316069729814
1328.0,1365.0,1255.573705229736
1329.0,1366.0,1241.180278922302
1330.0,1364.0,1242.8852091917265
1331.0,1362.0,1244.6639068937948
1332.0,1363.0,1230.247930170346
1333.0,1365.0,1256.9359476277596
1334.0,1363.0,1240.4519607208197
1335.0,1365.0,1239.8389705406148
1336.0,1363.0,1241.379227905461
1337.0,1364.0,1227.5344209290956
1338.0,1364.0,1254.6508156968216
1339.0,1363.0,1237.7381117726163
1340.0,1363.0,1237.8035838294622
1341.0,1365.0,1240.1026878720968
1342.0,1364.0,1225.0770159040726
1343.0,1363.0,1251.3077619280543
1344.0,1366.0,1236.9808214460409
1345.0,1363.0,1238.7356160845306
1346.0,1362.0,1240.051712063398
1347.0,1367.0,1227.5387840475487
1348.0,1362.0,1254.9040880356615
1349.0,1364.0,1238.4280660267461
1350.0,1365.0,1239.0710495200597
1351.0,1362.0,1238.8032871400446
1352.0,1365.0,1223.8524653550335
1353.0,1364.0,1251.139349016275
1354.0,1364.0,1236.1045117622061
1355.0,1363.0,1237.5783838216546
1356.0,1365.0,1239.183787866241
1357.0,1363.0,1227.3878408996807
1358.0,1364.0,1255.7908806747605
1359.0,1365.0,1240.8431605060705
1360.0,1362.0,1242.3823703795529
1361.0,1362.0,1240.7867777846645
1362.0,1365.0,1226.3400833384985
1363.0,1364.0,1252.755062503874
1364.0,1364.0,1236.3162968779054
1365.0,1365.0,1237.2372226584291
1366.0,1363.0,1235.9279169938218
1367.0,1364.0,1221.6959377453663
1368.0,1363.0,1248.2719533090249
1369.0,1363.0,1231.7039649817686
1370.0,1365.0,1234.5279737363264
1371.0,1365.0,1234.1459803022449
1372.0,1363.0,1220.3594852266838
1373.0,1365.0,1248.769613920013
1374.0,1364.0,1233.0772104400098
1375.0,1364.0,1235.3079078300075
1376.0,1363.0,1234.9809308725057
1377.0,1364.0,1221.9856981543794
1378.0,1363.0,1249.4892736157844
1379.0,1365.0,1232.8669552118383
1380.0,1364.0,1234.1502164088788
1381.0,1364.0,1232.362662306659
1382.0,1364.0,1218.5219967299943
1383.0,1365.0,1247.6414975474956
1384.0,1363.0,1232.4811231606218
1385.0,1363.0,1234.8608423704663
1386.0,1366.0,1233.1456317778498
1387.0,1363.0,1219.8592238333872
1388.0,1362.0,1248.3944178750403
1389.0,1366.0,1232.29581340628
1390.0,1363.0,1235.47186005471
1391.0,1363.0,1234.3538950410325
1392.0,1364.0,1221.7654212807743
1393.0,1363.0,1250.5740659605808
1394.0,1364.0,1234.6805494704356
1395.0,1366.0,1238.0104121028266
1396.0,1364.0,1236.0078090771199
1397.0,1363.0,1223.0058568078398
1398.0,1365.0,1251.2543926058797
1399.0,1364.0,1236.9407944544098
1400.0,1365.0,1240.2055958408073
1401.0,1365.0,1238.6541968806055
1402.0,1363.0,1225.9906476604542
1403.0,1365.0,1254.9929857453408
1404.0,1365.0,1239.4947393090056
1405.0,1364.0,1241.871054481754
1406.0,1362.0,1238.9032908613156
1407.0,1364.0,1224.9274681459867
1408.0,1364.0,1252.94560110949
1409.0,1365.0,1236.7092008321176
1410.0,1364.0,1239.0319006240882
1411.0,1363.0,1235.7739254680662
1412.0,1364.0,1222.5804441010496
1413.0,1365.0,1250.9353330757872
1414.0,1364.0,1235.7014998068403
1415.0,1362.0,1239.27612485513
1416.0,1366.0,1237.4570936413475
1417.0,1364.0,1224.5928202310106
1418.0,1365.0,1252.944615173258
1419.0,1365.0,1237.2084613799434
1420.0,1363.0,1241.1563460349576
1421.0,1364.0,1239.6172595262183
1422.0,1364.0,1227.2129446446638
1423.0,1364.0,1256.409708483498
1424.0,1364.0,1240.0572813626236
1425.0,1365.0,1243.7929610219676
1426.0,1363.0,1241.5947207664758
1427.0,1363.0,1228.1960405748569
1428.0,1364.0,1256.6470304311426
1429.0,1364.0,1240.735272823357
1430.0,1364.0,1244.5514546175177
1431.0,1364.0,1242.4135909631382
1432.0,1362.0,1228.8101932223535
1433.0,1363.0,1256.8576449167651
1434.0,1364.0,1240.393233687574
1435.0,1363.0,1244.5449252656804
1436.0,1362.0,1243.6586939492604
1437.0,1363.0,1232.2440204619452
1438.0,1364.0,1262.183015346459
1439.0,1364.0,1248.6372615098442
1440.0,1365.0,1252.727946132383
1441.0,1363.0,1250.2959595992872
1442.0,1364.0,1236.7219696994655
1443.0,1364.0,1265.5414772745992
1444.0,1364.0,1249.4061079559494
1445.0,1363.0,1252.054580966962
1446.0,1364.0,1249.0409357252215
1447.0,1363.0,1236.2807017939163
1448.0,1364.0,1264.2105263454373
1449.0,1364.0,1247.6578947590779
1450.0,1364.0,1250.9934210693084
1451.0,1364.0,1247.2450658019814
1452.0,1365.0,1232.933799351486
1453.0,1366.0,1261.4503495136146
1454.0,1365.0,1244.587762135211
1455.0,1365.0,1247.4408216014083
1456.0,1363.0,1244.8306162010563
1457.0,1363.0,1231.8729621507923
1458.0,1364.0,1260.4047216130944
1459.0,1363.0,1244.3035412098207
1460.0,1364.0,1248.4776559073655
1461.0,1364.0,1245.6082419305242
1462.0,1363.0,1231.4561814478932
1463.0,1364.0,1259.84213608592
1464.0,1365.0,1244.13160206444
1465.0,1363.0,1248.09870154833
1466.0,1363.0,1245.0740261612475
1467.0,1365.0,1231.5555196209357
1468.0,1364.0,1259.4166397157019
1469.0,1366.0,1243.0624797867763
1470.0,1363.0,1246.046859840082
1471.0,1364.0,1242.2851448800616
1472.0,1364.0,1229.4638586600463
1473.0,1365.0,1259.0978939950346
1474.0,1363.0,1243.573420496276
1475.0,1363.0,1247.430065372207
1476.0,1364.0,1244.5725490291552
1477.0,1363.0,1231.4294117718664
1478.0,1363.0,1260.3220588288998
1479.0,1364.0,1243.741544121675
1480.0,1364.0,1248.0561580912563
1481.0,1363.0,1245.7921185684422
1482.0,1364.0,1233.5940889263316
1483.0,1364.0,1262.6955666947488
1484.0,1364.0,1247.2716750210616
1485.0,1365.0,1250.703756265796
1486.0,1362.0,1248.027817199347
1487.0,1363.0,1234.2708628995103
1488.0,1364.0,1261.9531471746327
1489.0,1362.0,1245.2148603809746
1490.0,1363.0,1249.161145285731
1491.0,1364.0,1244.6208589642983
1492.0,1366.0,1231.4656442232238
1493.0,1363.0,1260.3492331674179
1494.0,1364.0,1244.0119248755634
1495.0,1364.0,1247.2589436566725
1496.0,1364.0,1243.6942077425044
1497.0,1363.0,1230.2706558068783
1498.0,1364.0,1259.2029918551586
1499.0,1364.0,1243.152243891369
1500.0,1363.0,1247.3641829185267
1501.0,1362.0,1244.023137188895
1502.0,1363.0,1229.7673528916712
1503.0,1365.0,1258.8255146687534
1504.0,1364.0,1241.619136001565
1505.0,1364.0,1246.2143520011737
1506.0,1364.0,1243.6607640008801
1507.0,1364.0,1230.24557300066
1508.0,1364.0,1259.9341797504949
1509.0,1364.0,1244.9506348128712
1510.0,1363.0,1249.4629761096535
1511.0,1363.0,1246.0972320822402
1512.0,1364.0,1231.3229240616802
1513.0,1364.0,1259.7421930462601
1514.0,1365.0,1243.306644784695
1515.0,1364.0,1246.7299835885212
1516.0,1364.0,1243.2974876913909
1517.0,1364.0,1230.2231157685433
1518.0,1364.0,1258.6673368264073
1519.0,1363.0,1242.2505026198055
1520.0,1364.0,1247.1878769648542
1521.0,1363.0,1244.6409077236408
1522.0,1362.0,1232.4806807927307
1523.0,1365.0,1262.110510594548
1524.0,1363.0,1245.832882945911
1525.0,1364.0,1250.3746622094332
1526.0,1365.0,1247.0309966570749
1527.0,1364.0,1233.5232474928061
1528.0,1363.0,1262.3924356196046
1529.0,1364.0,1248.2943267147034
1530.0,1364.0,1252.9707450360274
1531.0,1364.0,1249.2280587770206
1532.0,1364.0,1236.1710440827655
1533.0,1365.0,1264.1282830620742
1534.0,1363.0,1247.0962122965557
1535.0,1365.0,1251.5721592224168
1536.0,1365.0,1248.1791194168127
1537.0,1364.0,1235.3843395626095
1538.0,1365.0,1265.038254671957
1539.0,1365.0,1249.0286910039677
1540.0,1363.0,1253.0215182529757
1541.0,1363.0,1249.5161386897319
1542.0,1364.0,1236.137104017299
1543.0,1363.0,1265.3528280129742
1544.0,1364.0,1249.0146210097307
1545.0,1365.0,1253.510965757298
1546.0,1364.0,1249.8832243179736
1547.0,1364.0,1236.4124182384803
1548.0,1364.0,1265.5593136788602
1549.0,1364.0,1248.9194852591452
1550.0,1364.0,1252.9396139443588
1551.0,1364.0,1249.4547104582691
1552.0,1363.0,1237.091032843702
1553.0,1363.0,1265.3182746327764
1554.0,1364.0,1248.4887059745822
1555.0,1363.0,1253.3665294809366
1556.0,1364.0,1252.0248971107026
1557.0,1363.0,1240.0186728330268
1558.0,1363.0,1269.5140046247702
1559.0,1365.0,1255.8855034685776
1560.0,1365.0,1259.9141276014332
1561.0,1362.0,1255.1855957010748
1562.0,1363.0,1241.889196775806
1563.0,1365.0,1270.4168975818545
1564.0,1365.0,1254.5626731863908
1565.0,1362.0,1259.1720048897932
1566.0,1365.0,1256.129003667345
1567.0,1364.0,1243.0967527505086
1568.0,1363.0,1272.3225645628813
1569.0,1363.0,1256.991923422161
1570.0,1364.0,1261.2439425666207
1571.0,1364.0,1256.1829569249655
1572.0,1364.0,1240.887217693724
1573.0,1362.0,1268.6654132702931
1574.0,1365.0,1250.9990599527198
1575.0,1365.0,1255.4992949645398
1576.0,1364.0,1250.8744712234047
1577.0,1364.0,1236.9058534175535
1578.0,1364.0,1265.929390063165
1579.0,1364.0,1249.9470425473737
1580.0,1364.0,1255.2102819105303
1581.0,1365.0,1251.1577114328977
1582.0,1363.0,1238.3682835746733
1583.0,1364.0,1268.026212681005
1584.0,1365.0,1251.5196595107539
1585.0,1363.0,1255.3897446330654
1586.0,1362.0,1250.792308474799
1587.0,1364.0,1236.0942313560993
1588.0,1363.0,1265.0706735170745
1589.0,1365.0,1247.803005137806
1590.0,1365.0,1252.3522538533543
1591.0,1363.0,1246.7641903900158
1592.0,1363.0,1231.8231427925118
1593.0,1365.0,1261.3673570943838
1594.0,1365.0,1245.0255178207879
1595.0,1362.0,1251.0191383655908
1596.0,1365.0,1248.264353774193
1597.0,1364.0,1235.1982653306447
1598.0,1364.0,1265.3986989979835
1599.0,1363.0,1249.7990242484875
1600.0,1363.0,1255.8492681863656
1601.0,1365.0,1252.6369511397743
1602.0,1364.0,1238.4777133548307
1603.0,1365.0,1267.858285016123
1604.0,1365.0,1252.3937137620924
1605.0,1364.0,1259.0452853215693
1606.0,1363.0,1255.033963991177
1607.0,1362.0,1239.5254729933827
1608.0,1364.0,1268.394104745037
1609.0,1363.0,1252.7955785587778
1610.0,1365.0,1259.3466839190833
1611.0,1363.0,1256.7600129393124
1612.0,1364.0,1243.3200097044844
1613.0,1364.0,1273.4900072783632
1614.0,1364.0,1256.6175054587725
1615.0,1363.0,1261.7131290940792
1616.0,1362.0,1257.0348468205593
1617.0,1363.0,1241.7761351154195
1618.0,1363.0,1270.5821013365646
1619.0,1364.0,1254.4365760024234
1620.0,1364.0,1259.5774320018177
1621.0,1364.0,1254.6830740013634
1622.0,1364.0,1239.5123055010226
1623.0,1364.0,1268.134229125767
1624.0,1364.0,1252.1006718443252
1625.0,1365.0,1257.325503883244
1626.0,1366.0,1253.494127912433
1627.0,1364.0,1239.6205959343247
1628.0,1363.0,1268.7154469507436
1629.0,1366.0,1253.5365852130576
1630.0,1363.0,1259.152438909793
1631.0,1362.0,1254.6143291823448
1632.0,1366.0,1241.2107468867587
1633.0,1365.0,1271.408060165069
1634.0,1363.0,1255.0560451238016
1635.0,1365.0,1261.5420338428512
1636.0,1363.0,1257.9065253821384
1637.0,1363.0,1243.9298940366039
1638.0,1365.0,1272.6974205274528
1639.0,1365.0,1257.5230653955896
1640.0,1363.0,1263.3922990466922
1641.0,1364.0,1259.544224285019
1642.0,1364.0,1245.1581682137644
1643.0,1363.0,1273.6186261603234
1644.0,1364.0,1257.4639696202426
1645.0,1363.0,1262.5979772151818
